journal_nlm_id	journal_abbrev	journal	delay_type	n_articles	median_delay	mean_delay	n_unique_dates	n_unique_years	n_unique_delays
8704565	J Am Acad Child Adolesc Psychiatry	Journal of the American Academy of Child and Adolescent Psychiatry	Publication	482	34	33.5809	317	7	86
8704773	Am J Prev Med	American journal of preventive medicine	Acceptance	2730	145	155.293	1021	11	351
8704773	Am J Prev Med	American journal of preventive medicine	Publication	476	76	76.9223	184	8	108
8704895	Leukemia	Leukemia	Acceptance	997	101	115.489	565	6	280
8704895	Leukemia	Leukemia	Publication	613	13	16.5612	318	3	64
8705943	J Zool (1987)	Journal of zoology (London, England : 1987)	Acceptance	5	98	110.8	5	4	5
8705943	J Zool (1987)	Journal of zoology (London, England : 1987)	Publication	2	46	46	2	2	2
8706123	Acta Radiol	Acta radiologica (Stockholm, Sweden : 1987)	Acceptance	157	140	161.548	97	2	124
8706123	Acta Radiol	Acta radiologica (Stockholm, Sweden : 1987)	Publication	157	45	47.1847	77	2	52
8706300	Immunol Cell Biol	Immunology and cell biology	Acceptance	268	67	95.959	216	3	149
8706300	Immunol Cell Biol	Immunology and cell biology	Publication	244	35	35.8238	114	3	62
8706402	Nephrol Dial Transplant	Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association	Acceptance	201	84	88.8607	133	2	123
8706402	Nephrol Dial Transplant	Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association	Publication	212	41	48.1038	131	2	63
8706645	Adv Colloid Interface Sci	Advances in colloid and interface science	Acceptance	704	112	126.321	520	12	252
8706645	Adv Colloid Interface Sci	Advances in colloid and interface science	Publication	672	10	22.1682	511	12	92
8706896	J Laryngol Otol	The Journal of laryngology and otology	Publication	378	127	132.402	92	3	149
8707234	Aliment Pharmacol Ther	Alimentary pharmacology & therapeutics	Acceptance	986	65.5	84.9655	664	5	233
8707234	Aliment Pharmacol Ther	Alimentary pharmacology & therapeutics	Publication	899	23	23.5384	450	4	37
8707605	Work Stress	Work and stress	Acceptance	4	655	594.5	4	3	4
8707605	Work Stress	Work and stress	Publication	4	221	222.75	3	2	4
8708303	Indian J Clin Biochem	Indian journal of clinical biochemistry : IJCB	Acceptance	393	94	106.206	211	7	182
8708303	Indian J Clin Biochem	Indian journal of clinical biochemistry : IJCB	Publication	401	24	44.7506	213	6	84
8708475	Wien Med Wochenschr	Wiener medizinische Wochenschrift (1946)	Acceptance	819	74	94.4689	544	11	242
8708475	Wien Med Wochenschr	Wiener medizinische Wochenschrift (1946)	Publication	319	37	50.4389	192	6	90
8708531	Aphasiology	Aphasiology	Acceptance	3	178	167	3	3	3
8708531	Aphasiology	Aphasiology	Publication	3	93	139.333	3	3	3
8708534	Arch Psychiatr Nurs	Archives of psychiatric nursing	Acceptance	507	119	138.716	274	11	240
8708534	Arch Psychiatr Nurs	Archives of psychiatric nursing	Publication	369	50	59.458	171	8	115
8708558	Blood Rev	Blood reviews	Acceptance	90	65.5	79.6778	60	3	65
8708558	Blood Rev	Blood reviews	Publication	69	9	12.1739	49	3	21
8708660	J Vet Intern Med	Journal of veterinary internal medicine / American College of Veterinary Internal Medicine	Acceptance	866	161	177.002	462	5	294
8708660	J Vet Intern Med	Journal of veterinary internal medicine / American College of Veterinary Internal Medicine	Publication	770	45.5	47.6545	231	5	70
8708682	Med Vet Entomol	Medical and veterinary entomology	Acceptance	148	112	139.797	126	4	109
8708682	Med Vet Entomol	Medical and veterinary entomology	Publication	120	103	115.017	92	3	79
8708728	Pediatr Nephrol	Pediatric nephrology (Berlin, Germany)	Acceptance	3717	101	119.02	2086	16	394
8708728	Pediatr Nephrol	Pediatric nephrology (Berlin, Germany)	Publication	3641	58	67.2392	1654	14	198
8709027	Transfus Med Rev	Transfusion medicine reviews	Acceptance	75	83	93.5467	66	4	56
8709027	Transfus Med Rev	Transfusion medicine reviews	Publication	75	13	27.6933	62	4	40
8709159	Free Radic Biol Med	Free radical biology & medicine	Acceptance	4532	114	122.642	2275	13	347
8709159	Free Radic Biol Med	Free radical biology & medicine	Publication	3933	10	14.062	1547	11	88
8709498	J Hum Lact	Journal of human lactation : official journal of International Lactation Consultant Association	Acceptance	76	158.5	163.711	64	2	68
8709498	J Hum Lact	Journal of human lactation : official journal of International Lactation Consultant Association	Publication	77	33	38.7403	59	2	30
8709538	Neurotoxicol Teratol	Neurotoxicology and teratology	Acceptance	783	145	161.787	641	13	312
8709538	Neurotoxicol Teratol	Neurotoxicology and teratology	Publication	663	9	18.3725	521	12	82
8709735	J Pediatr Health Care	Journal of pediatric health care : official publication of National Association of Pediatric Nurse Associates & Practitioners	Acceptance	560	81.5	97.0357	421	10	214
8709735	J Pediatr Health Care	Journal of pediatric health care : official publication of National Association of Pediatric Nurse Associates & Practitioners	Publication	386	55	66.6269	261	8	108
8709751	Mol Cell Probes	Molecular and cellular probes	Acceptance	661	82	101.089	534	13	222
8709751	Mol Cell Probes	Molecular and cellular probes	Publication	562	12	23.1833	426	12	91
8709755	New J Chem	New journal of chemistry = Nouveau journal de chimie	Acceptance	1	150	150	1	1	1
8709755	New J Chem	New journal of chemistry = Nouveau journal de chimie	Publication	1	29	29	1	1	1
8709782	Res Dev Disabil	Research in developmental disabilities	Acceptance	2225	53	75.3231	1006	13	308
8709782	Res Dev Disabil	Research in developmental disabilities	Publication	2089	33	39.6405	930	12	141
8710131	J Anxiety Disord	Journal of anxiety disorders	Acceptance	1270	150	167.917	831	15	348
8710131	J Anxiety Disord	Journal of anxiety disorders	Publication	1152	10	17.2543	677	12	83
8710213	Arch Gynecol Obstet	Archives of gynecology and obstetrics	Acceptance	3835	95	116.249	1405	15	398
8710213	Arch Gynecol Obstet	Archives of gynecology and obstetrics	Publication	3853	19	35.7399	1780	14	253
8710240	Clin Transplant	Clinical transplantation	Acceptance	26	142.5	155.038	15	2	24
8710240	Clin Transplant	Clinical transplantation	Publication	599	48	55.4741	316	4	103
8710375	Cogn Emot	Cognition & emotion	Acceptance	2	278	278	2	2	2
8710375	Cogn Emot	Cognition & emotion	Publication	2	77	77	2	2	2
8710403	Eur J Pers	European journal of personality	Acceptance	3	177	160.333	3	3	3
8710403	Eur J Pers	European journal of personality	Publication	3	42	42	3	3	3
8710411	Fundam Clin Pharmacol	Fundamental & clinical pharmacology	Acceptance	181	145	159.906	125	4	129
8710411	Fundam Clin Pharmacol	Fundamental & clinical pharmacology	Publication	167	35	44.521	122	4	58
8710425	J Comput Aided Mol Des	Journal of computer-aided molecular design	Acceptance	863	97	106.204	640	12	238
8710425	J Comput Aided Mol Des	Journal of computer-aided molecular design	Publication	833	16	28.4406	601	11	117
8710523	Adv Drug Deliv Rev	Advanced drug delivery reviews	Acceptance	1490	104	122.529	705	13	339
8710523	Adv Drug Deliv Rev	Advanced drug delivery reviews	Publication	1315	13	29.3323	719	12	142
8710629	Int J Geriatr Psychiatry	International journal of geriatric psychiatry	Acceptance	790	132	142.835	391	6	254
8710629	Int J Geriatr Psychiatry	International journal of geriatric psychiatry	Publication	708	48	62.2048	396	6	141
8710716	Rev Port Cardiol	Revista portuguesa de cardiologia : orgao oficial da Sociedade Portuguesa de Cardiologia = Portuguese journal of cardiology : an official journal of the Portuguese Society of Cardiology	Acceptance	594	78.5	121.207	225	5	254
8710716	Rev Port Cardiol	Revista portuguesa de cardiologia : orgao oficial da Sociedade Portuguesa de Cardiologia = Portuguese journal of cardiology : an official journal of the Portuguese Society of Cardiology	Publication	528	186	186.453	286	5	193
8711016	Rev Neurosci	Reviews in the neurosciences	Acceptance	214	52	56.7009	162	5	99
8711102	J Chem Technol Biotechnol	Journal of chemical technology and biotechnology (Oxford, Oxfordshire : 1986)	Acceptance	5	97	119.6	5	3	5
8711102	J Chem Technol Biotechnol	Journal of chemical technology and biotechnology (Oxford, Oxfordshire : 1986)	Publication	5	36	38.6	5	3	5
8711562	Oncogene	Oncogene	Acceptance	3402	125	139.056	815	7	385
8711562	Oncogene	Oncogene	Publication	1415	54	56.7322	140	4	84
8711660	Genes Dev	Genes & development	Acceptance	62	76	79.0806	55	1	46
8711660	Genes Dev	Genes & development	Publication	62	21	22.0645	32	1	20
8712028	Mol Microbiol	Molecular microbiology	Acceptance	19	85	93.4737	11	1	18
8712028	Mol Microbiol	Molecular microbiology	Publication	1133	27	28.5922	394	4	60
8712158	Toxicol In Vitro	Toxicology in vitro : an international journal published in association with BIBRA	Acceptance	2396	135	151.618	1327	13	369
8712158	Toxicol In Vitro	Toxicology in vitro : an international journal published in association with BIBRA	Publication	2217	9	13.9188	1175	12	82
8712220	Cardiovasc Drugs Ther	Cardiovascular drugs and therapy / sponsored by the International Society of Cardiovascular Pharmacotherapy	Acceptance	85	65	81.6588	63	4	67
8712220	Cardiovasc Drugs Ther	Cardiovascular drugs and therapy / sponsored by the International Society of Cardiovascular Pharmacotherapy	Publication	85	30	41.5647	59	3	45
8712262	J Voice	Journal of voice : official journal of the Voice Foundation	Acceptance	1304	84	107.566	857	12	276
8712262	J Voice	Journal of voice : official journal of the Voice Foundation	Publication	1187	123	138.592	407	12	285
8712411	Int J Biol Markers	The International journal of biological markers	Publication	194	42.5	53.5361	139	5	83
8712418	Korean J Intern Med	The Korean journal of internal medicine	Acceptance	549	84	103.208	422	9	224
8712418	Korean J Intern Med	The Korean journal of internal medicine	Publication	511	216	255.62	35	7	331
8800109	Environ Mol Mutagen	Environmental and molecular mutagenesis	Acceptance	355	93	118.639	307	6	189
8800109	Environ Mol Mutagen	Environmental and molecular mutagenesis	Publication	343	43	45.0408	194	6	82
8800135	Genomics	Genomics	Acceptance	1517	106	118.048	1101	13	281
8800135	Genomics	Genomics	Publication	1186	15	29.903	812	11	104
8800478	Brain Behav Immun	Brain, behavior, and immunity	Acceptance	1752	80	84.1473	1311	13	214
8800478	Brain Behav Immun	Brain, behavior, and immunity	Publication	1641	9	17.9482	1011	12	89
8800805	Lung Cancer	Lung cancer (Amsterdam, Netherlands)	Acceptance	2711	99	108.952	1481	13	292
8800805	Lung Cancer	Lung cancer (Amsterdam, Netherlands)	Publication	2413	34	36.3104	1327	12	123
8801383	J Clin Epidemiol	Journal of clinical epidemiology	Acceptance	1887	221	243.061	1019	12	513
8801383	J Clin Epidemiol	Journal of clinical epidemiology	Publication	1520	110.5	116.505	618	11	269
8801384	J Clin Lab Anal	Journal of clinical laboratory analysis	Acceptance	340	154	194.644	124	5	230
8801384	J Clin Lab Anal	Journal of clinical laboratory analysis	Publication	204	136	128.706	37	3	82
8801388	J Am Soc Echocardiogr	Journal of the American Society of Echocardiography : official publication of the American Society of Echocardiography	Acceptance	3	151	187.333	3	2	3
8802181	Clin Rehabil	Clinical rehabilitation	Acceptance	86	172.5	193.314	46	2	78
8802181	Clin Rehabil	Clinical rehabilitation	Publication	86	39	41.8372	44	2	38
8802365	Rapid Commun Mass Spectrom	Rapid communications in mass spectrometry : RCM	Acceptance	908	68.5	80.5507	572	6	189
8802365	Rapid Commun Mass Spectrom	Rapid communications in mass spectrometry : RCM	Publication	33	63	63.4242	3	1	20
8802674	Int J Adolesc Youth	International journal of adolescence and youth	Acceptance	17	25	41.7059	12	1	15
8802674	Int J Adolesc Youth	International journal of adolescence and youth	Publication	17	48	55.5294	15	2	14
8802678	J Mod Opt	Journal of modern optics	Acceptance	11	71	100.455	11	3	11
8802678	J Mod Opt	Journal of modern optics	Publication	12	37	41.5833	12	3	9
8802712	Nutrition	Nutrition (Burbank, Los Angeles County, Calif.)	Acceptance	1971	129	141.81	1359	12	348
8802712	Nutrition	Nutrition (Burbank, Los Angeles County, Calif.)	Publication	1461	77	82.0178	589	11	212
8802730	Prostaglandins Leukot Essent Fatty Acids	Prostaglandins, leukotrienes, and essential fatty acids	Acceptance	795	101	122.608	584	13	262
8802730	Prostaglandins Leukot Essent Fatty Acids	Prostaglandins, leukotrienes, and essential fatty acids	Publication	651	34	36.871	520	11	93
8803400	APMIS	APMIS : acta pathologica, microbiologica, et immunologica Scandinavica	Acceptance	478	107	125.337	282	5	218
8803400	APMIS	APMIS : acta pathologica, microbiologica, et immunologica Scandinavica	Publication	447	62	69.4206	162	4	112
8803460	Eur Respir J	The European respiratory journal	Acceptance	185	129	149.616	145	2	134
8803460	Eur Respir J	The European respiratory journal	Publication	186	70	71.8172	33	2	76
8803554	Plant Foods Hum Nutr	Plant foods for human nutrition (Dordrecht, Netherlands)	Acceptance	62	113	128.694	51	4	50
8803554	Plant Foods Hum Nutr	Plant foods for human nutrition (Dordrecht, Netherlands)	Publication	62	39	47.1613	58	4	43
8803591	Reprod Toxicol	Reproductive toxicology (Elmsford, N.Y.)	Acceptance	1394	130.5	153.621	754	13	359
8803591	Reprod Toxicol	Reproductive toxicology (Elmsford, N.Y.)	Publication	1211	10	16.9207	752	11	84
8803676	Am J Hypertens	American journal of hypertension	Acceptance	979	94	104.856	583	7	251
8803676	Am J Hypertens	American journal of hypertension	Publication	147	43	47.6327	81	2	56
8803967	Virus Genes	Virus genes	Acceptance	1321	81	94.3036	941	12	234
8803967	Virus Genes	Virus genes	Publication	1179	17	26.5013	788	10	109
8804069	Eur J Cardiothorac Surg	European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery	Acceptance	3723	94	102.551	1277	11	288
8804069	Eur J Cardiothorac Surg	European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery	Publication	2990	47	52.7656	972	10	146
8804070	Eur J Clin Nutr	European journal of clinical nutrition	Acceptance	988	156	168.655	517	6	325
8804070	Eur J Clin Nutr	European journal of clinical nutrition	Publication	578	47	52.6107	120	3	91
8804099	Infect Control Hosp Epidemiol	Infection control and hospital epidemiology	Acceptance	490	102.5	124.243	218	4	195
8804099	Infect Control Hosp Epidemiol	Infection control and hospital epidemiology	Publication	493	231	253.491	143	2	301
8804206	Scand J Caring Sci	Scandinavian journal of caring sciences	Acceptance	286	114.5	134.455	188	4	172
8804206	Scand J Caring Sci	Scandinavian journal of caring sciences	Publication	222	40	54.7883	127	4	82
8804207	Schizophr Res	Schizophrenia research	Acceptance	3849	112	127.823	1795	14	400
8804207	Schizophr Res	Schizophrenia research	Publication	3408	31	35.6766	1708	12	127
8804297	Eur J Clin Microbiol Infect Dis	European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology	Acceptance	2051	80	89.5817	891	9	243
8804297	Eur J Clin Microbiol Infect Dis	European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology	Publication	2055	24	29.4365	1206	10	111
8804358	Soc Psychiatry Psychiatr Epidemiol	Social psychiatry and psychiatric epidemiology	Acceptance	1289	189	217.845	617	10	444
8804358	Soc Psychiatry Psychiatr Epidemiol	Social psychiatry and psychiatric epidemiology	Publication	1577	21	32.4623	934	11	142
8804364	Transplant Rev (Orlando)	Transplantation reviews (Orlando, Fla.)	Acceptance	143	83	102.238	89	6	109
8804364	Transplant Rev (Orlando)	Transplantation reviews (Orlando, Fla.)	Publication	127	10	44.7402	83	6	56
8804476	Environ Pollut	Environmental pollution (Barking, Essex : 1987)	Acceptance	6961	121	137.966	2898	28	468
