JrId	JournalTitle	NlmId	MedAbbr	IsoAbbr	ISSN (Print)	ISSN (Online)
30351	Birth defects research. Part C, Embryo today : reviews	101167665	Birth Defects Res C Embryo Today	Birth Defects Res C Embryo Today	1542-975X	1542-9768
31838	Annals of family medicine	101167762	Ann Fam Med	Ann Fam Med	1544-1709	1544-1717
32172	Oral health & preventive dentistry	101167768	Oral Health Prev Dent	Oral Health Prev Dent	1602-1622	1757-9996
30227	Journal of applied glycoscience	101167786	J Appl Glycosci (1999)	J Appl Glycosci (1999)	1344-7882	1880-7291
30319	Natural product research	101167924	Nat Prod Res	Nat Prod Res	1478-6419	1478-6427
32698	International journal of dental hygiene	101168070	Int J Dent Hyg	Int J Dent Hyg	1601-5029	1601-5037
30292	Journal of experimental zoology. Part A, Comparative experimental biology	101168223	J Exp Zool A Comp Exp Biol	J Exp Zool A Comp Exp Biol	1548-8969	1552-499X
30293	Journal of experimental zoology. Part B, Molecular and developmental evolution	101168228	J Exp Zool B Mol Dev Evol	J Exp Zool B Mol Dev Evol	1552-5007	1552-5015
31744	Skinmed	101168327	Skinmed	Skinmed	1540-9740	1751-7125
32179	The surgeon : journal of the Royal Colleges of Surgeons of Edinburgh and Ireland	101168329	Surgeon	Surgeon	1479-666X	
30270	Journal of general plant pathology : JGPP	101168330	J Gen Plant Pathol	J Gen Plant Pathol	1345-2630	1610-739X
41796	Postepy dermatologii i alergologii	101168357	Postepy Dermatol Alergol	Postepy Dermatol Alergol	1642-395X	2299-0046
34114	Journal of multilingual communication disorders	101168479	J Multiling Commun Disord	J Multiling Commun Disord	1476-9670	1476-9689
46285	Action learning	101168558	Action Learn	Action Learn	1476-7333	1476-7341
30320	Cancer science	101168776	Cancer Sci	Cancer Sci	1347-9032	1349-7006
30388	Nucleic acids research. Supplement (2001)	101169367	Nucleic Acids Res Suppl	Nucleic Acids Res Suppl		
30420	Genetics and molecular research : GMR	101169387	Genet Mol Res	Genet Mol Res		1676-5680
30276	Haematology and blood transfusion	101169459	Haematol Blood Transfus	Haematol Blood Transfus	0171-7111	
30294	Journal of Huazhong University of Science and Technology. Medical sciences = Hua zhong ke ji da xue xue bao. Yi xue Ying De wen ban = Huazhong keji daxue xuebao. Yixue Yingdewen ban	101169627	J Huazhong Univ Sci Technolog Med Sci	J Huazhong Univ Sci Technolog Med Sci	1672-0733	1993-1352
36802	Psychiatry (Abingdon, England)	101170293	Psychiatry (Abingdon)	Psychiatry (Abingdon)	1476-1793	1878-7592
45371	Heroin addiction and related clinical problems	101170415	Heroin Addict Relat Clin Probl	Heroin Addict Relat Clin Probl	1592-1638	
30284	Herpetological review	101170418	Herpetol Rev	Herpetol Rev	0018-084X	
30300	Cell communication and signaling : CCS	101170464	Cell Commun Signal	Cell Commun Signal		1478-811X
30301	Cost effectiveness and resource allocation : C/E	101170476	Cost Eff Resour Alloc	Cost Eff Resour Alloc		1478-7547
30302	Health research policy and systems	101170481	Health Res Policy Syst	Health Res Policy Syst		1478-4505
30450	Journal of thrombosis and haemostasis : JTH	101170508	J Thromb Haemost	J Thromb Haemost	1538-7933	1538-7836
30303	Human resources for health	101170535	Hum Resour Health	Hum Resour Health		1478-4491
30304	Nuclear receptor	101170538	Nucl Recept	Nucl Recept		1478-1336
30305	Proteome science	101170539	Proteome Sci	Proteome Sci		1477-5956
30306	Thrombosis journal	101170542	Thromb J	Thromb J		1477-9560
30307	World journal of surgical oncology	101170544	World J Surg Oncol	World J Surg Oncol		1477-7819
30435	Research agenda brief	101171323	Res Agenda Brief	Res Agenda Brief		
31877	Australian journal of political science	101171505	Aust J Polit Sci	Aust J Polit Sci	1036-1146	
31878	Thomas Jefferson law review	101171509	Thomas Jefferson Law Rev	Thomas Jefferson Law Rev	1090-5278	
31879	The Sydney law review	101171544	Syd Law Rev	Syd Law Rev	0082-0512	
31875	The journal of political philosophy	101171545	J Polit Philos	J Polit Philos	0963-8016	
31880	New York University journal of legislation and public policy	101171552	N Y Univ J Legis Public Policy	N Y Univ J Legis Public Policy	1094-513X	
31876	Taiwan yi xue ren wen xue kan	101171571	Taiwan Yi Xue Ren Wen Xue Kan	Taiwan Yi Xue Ren Wen Xue Kan	1606-5727	
30314	Crustaceana	101171796	Crustaceana	Crustaceana	0011-216X	
36473	Current medicinal chemistry. Anti-inflammatory & anti-allergy agents	101171835	Curr Med Chem Anti Inflamm Anti Allergy Agents	Curr Med Chem Anti Inflamm Anti Allergy Agents	1568-0142	1875-6131
36239	Annual review of environment and resources	101171970	Annu Rev Environ Resour	Annu Rev Environ Resour	1543-5938	1545-2050
37381	Annual review of ecology, evolution, and systematics	101171971	Annu Rev Ecol Evol Syst	Annu Rev Ecol Evol Syst	1543-592X	1545-2069
38499	Self-care, dependent-care & nursing : the official journal of the International Orem Society	101172346	Self Care Depend Care Nurs	Self Care Depend Care Nurs		
33795	Current hepatitis reports	101172422	Curr Hepat Rep	Curr Hepat Rep	1540-3416	1541-0706
32170	Environmental biosafety research	101172622	Environ Biosafety Res	Environ Biosafety Res	1635-7922	1635-7930
32574	Cancer imaging : the official publication of the International Cancer Imaging Society	101172931	Cancer Imaging	Cancer Imaging	1740-5025	1470-7330
30324	Fisheries research	101172973	Fish Res	Fish Res	0165-7836	
30335	Performance improvement advisor	101174588	Perform Improv Advis	Perform Improv Advis	1543-6160	
32656	Cancer therapy	101174596	Cancer Ther	Cancer Ther	1543-9135	1543-9143
36240	Current topics in nutraceutical research	101174621	Curr Top Nutraceutical Res	Curr Top Nutraceutical Res	1540-7535	
31882	EP lab digest	101174623	EP Lab Dig	EP Lab Dig	1535-2226	
36748	Pharmaceutical development and regulation	101174626	Pharm Dev Regul	Pharm Dev Regul	1175-9046	
38500	Journal of sports science & medicine	101174629	J Sports Sci Med	J Sports Sci Med		1303-2968
30338	Journal of the Chinese Medical Association : JCMA	101174817	J Chin Med Assoc	J Chin Med Assoc	1726-4901	1728-7731
32418	Rural and remote health	101174860	Rural Remote Health	Rural Remote Health		1445-6354
36241	Ecological indicators	101174880	Ecol Indic	Ecol Indic	1470-160X	1872-7034
38159	War Department technical bulletin. TB MED	101174883	War Dep Tech Bull TB Med	War Dep Tech Bull TB Med	0743-3824	
30339	Issue brief (George Washington University. Medical Center. Ensuring Solutions to Alcohol Problems)	101174923	Issue Brief (George Wash Univ Med Cent Ensuring Solut Alcohol Probl)	Issue Brief (George Wash Univ Med Cent Ensuring Solut Alcohol Probl)		
32598	Journal of applied entomology = Zeitschrift fur angewandte Entomologie	101175110	J Appl Entomol	J Appl Entomol	0931-2048	1439-0418
33324	International journal of body composition research	101175315	Int J Body Compos Res	Int J Body Compos Res	1479-456X	
33511	Journal of oleo science	101175339	J Oleo Sci	J Oleo Sci	1345-8957	1347-3352
47136	The International journal of engineering education	101175349	Int J Eng Educ	Int J Eng Educ	0949-149X	
40335	Polish journal of radiology	101175532	Pol J Radiol	Pol J Radiol	1733-134X	1899-0967
36749	Journal of biological physics and chemistry : JBPC	101175583	J Biol Phys Chem	J Biol Phys Chem	1512-0856	
47790	Hong Kong journal of occupational therapy : HKJOT	101175716	Hong Kong J Occup Ther	Hong Kong J Occup Ther	1569-1861	1876-4398
32020	International journal of experimental diabesity research	101175743	Int J Exp Diabesity Res	Int J Exp Diabesity Res		
36803	Online journal of rural nursing and health care : the official journal of the Rural Nurse Organization	101175815	Online J Rural Nurs Health Care	Online J Rural Nurs Health Care		1539-3399
32365	Clinical medicine & research	101175887	Clin Med Res	Clin Med Res	1539-4182	1554-6179
32461	Statistical applications in genetics and molecular biology	101176023	Stat Appl Genet Mol Biol	Stat Appl Genet Mol Biol	2194-6302	1544-6115
31991	Dalton transactions (Cambridge, England : 2003)	101176026	Dalton Trans	Dalton Trans	1477-9226	1477-9234
45121	Action research (London)	101176125	Action Res (Lond)	Action Res (Lond)	1476-7503	1741-2617
42113	Journal of early childhood research : ECR	101176127	J Early Child Res	J Early Child Res	1476-718X	1741-2927
30394	Journal of the American Pharmacists Association : JAPhA	101176252	J Am Pharm Assoc (2003)	J Am Pharm Assoc (2003)	1544-3191	1544-3450
32932	Transfusion medicine and hemotherapy : offizielles Organ der Deutschen Gesellschaft fur Transfusionsmedizin und Immunhamatologie	101176417	Transfus Med Hemother	Transfus Med Hemother	1660-3796	1660-3818
32518	Current osteoporosis reports	101176492	Curr Osteoporos Rep	Curr Osteoporos Rep	1544-1873	1544-2241
36242	Current prostate reports	101176497	Curr Prostate Rep	Curr Prostate Rep	1544-1865	1544-225X
47537	Addiction professional	101176508	Addict Prof	Addict Prof	1542-8435	2168-460X
41842	Social policy and society : a journal of the Social Policy Association	101176511	Soc Policy Soc	Soc Policy Soc	1474-7464	1475-3073
40931	Education and training in developmental disabilities	101176521	Educ Train Dev Disabil	Educ Train Dev Disabil	1547-0350	
39761	International journal of therapy and rehabilitation	101176690	Int J Ther Rehabil	Int J Ther Rehabil	1741-1645	1759-779X
33926	Journal of tropical pediatrics (London, England : 1955)	101177115	J Trop Pediatr (Lond)	J Trop Pediatr (Lond)	0449-3281	
32203	Concepts in magnetic resonance. Part A, Bridging education and research	101177550	Concepts Magn Reson Part A Bridg Educ Res	Concepts Magn Reson Part A Bridg Educ Res	1546-6086	1552-5023
32204	Concepts in magnetic resonance. Part B, Magnetic resonance engineering	101177553	Concepts Magn Reson Part B Magn Reson Eng	Concepts Magn Reson Part B Magn Reson Eng	1552-5031	1552-504X
36451	Journal of fluids and structures	101177561	J Fluids Struct	J Fluids Struct	0889-9746	1095-8622
30352	The journal of the American Academy of Psychoanalysis and Dynamic Psychiatry	101177980	J Am Acad Psychoanal Dyn Psychiatry	J Am Acad Psychoanal Dyn Psychiatry	1546-0371	1943-2852
32654	Cognitive processing	101177984	Cogn Process	Cogn Process	1612-4782	1612-4790
32575	Zhonghua wei chang wai ke za zhi = Chinese journal of gastrointestinal surgery	101177990	Zhonghua Wei Chang Wai Ke Za Zhi	Zhonghua Wei Chang Wai Ke Za Zhi	1671-0274	
30365	Issue brief (Massachusetts Health Policy Forum)	101178227	Issue Brief (Mass Health Policy Forum)	Issue Brief (Mass Health Policy Forum)		
30395	Issue brief (Institute on Health Care Costs and Solutions)	101178232	Issue Brief (Inst Health Care Costs Solut)	Issue Brief (Inst Health Care Costs Solut)		
30353	Development & reproduction	101178352	Dev Reprod	Dev Reprod	2465-9525	2465-9541
30355	Population health metrics	101178411	Popul Health Metr	Popul Health Metr		1478-7954
30356	Genetic vaccines and therapy	101178414	Genet Vaccines Ther	Genet Vaccines Ther		1479-0556
34115	European journal of behavior analysis	101179020	Eur J Behav Anal	Eur J Behav Anal	1502-1149	2377-729X
30359	Zootaxa	101179386	Zootaxa	Zootaxa	1175-5326	1175-5334
30366	Journal of health organization and management	101179473	J Health Organ Manag	J Health Organ Manag	1477-7266	1758-7247
42003	Qualitative social work : QSW : research and practice	101179615	Qual Soc Work	Qual Soc Work	1473-3250	1741-3117
40345	Journal of employment counseling	101179619	J Employ Couns	J Employ Couns	0022-0787	2161-1920
32462	Biofilms	101179729	Biofilms	Biofilms	1479-0505	1479-0513
32613	Aquaculture research	101179805	Aquac Res	Aquac Res	1355-557X	
36774	Journal of Indian Association of Pediatric Surgeons	101179870	J Indian Assoc Pediatr Surg	J Indian Assoc Pediatr Surg	0971-9261	1998-3891
37845	Journal of applied biomaterials & biomechanics : JABB	101180437	J Appl Biomater Biomech	J Appl Biomater Biomech	1722-6899	1724-6024
30384	Tort trial & insurance practice law journal	101180799	Tort Trial Insur Pract Law J	Tort Trial Insur Pract Law J	1543-3234	
36422	Social work in mental health	101180874	Soc Work Ment Health	Soc Work Ment Health	1533-2985	1533-2993
30381	Journal of dentistry for children (Chicago, Ill.)	101180951	J Dent Child (Chic)	J Dent Child (Chic)	1551-8949	1935-5068
32336	Chinese journal of integrative medicine	101181180	Chin J Integr Med	Chin J Integr Med	1672-0415	
30382	Therapeutic apheresis and dialysis : official peer-reviewed journal of the International Society for Apheresis, the Japanese Society for Apheresis, the Japanese Society for Dialysis Therapy	101181252	Ther Apher Dial	Ther Apher Dial	1744-9979	1744-9987
32025	Expert review of anti-infective therapy	101181284	Expert Rev Anti Infect Ther	Expert Rev Anti Infect Ther	1478-7210	1744-8336
31984	The journal of supportive oncology	101181305	J Support Oncol	J Support Oncol	1544-6794	1879-596X
39495	BioProcess international	101181310	Bioprocess Int	Bioprocess Int	1542-6319	1945-7065
32734	Musculoskeletal care	101181344	Musculoskeletal Care	Musculoskeletal Care	1478-2189	1557-0681
31961	Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz	101181368	Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz	Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz	1436-9990	1437-1588
34606	Quality in primary care	101182136	Qual Prim Care	Qual Prim Care	1479-1072	1479-1064
37382	IEEE International Conference on Development and Learning : [proceedings]. IEEE International Conference on Development and Learning	101182170	IEEE Int Conf Dev Learn	IEEE Int Conf Dev Learn	2161-9476	2161-9484
35574	Proceedings of the ... IEEE International Conference on Acoustics, Speech, and Signal Processing. ICASSP (Conference)	101182171	Proc IEEE Int Conf Acoust Speech Signal Process	Proc IEEE Int Conf Acoust Speech Signal Process	1520-6149	2379-190X
31840	Expert review of cardiovascular therapy	101182328	Expert Rev Cardiovasc Ther	Expert Rev Cardiovasc Ther	1477-9072	1744-8344
31673	Mathematical medicine and biology : a journal of the IMA	101182345	Math Med Biol	Math Med Biol	1477-8599	1477-8602
46122	Journal of integrated care (Brighton, England)	101182773	J Integr Care (Brighton)	J Integr Care (Brighton)	1476-9018	2042-8685
38047	Physics of plasmas	101183464	Phys Plasmas	Phys Plasmas	1070-664X	1089-7674
30425	Experimental diabesity research	101183590	Exp Diabesity Res	Exp Diabesity Res	1543-8600	1543-8619
30428	Australian journal of grape and wine research	101183617	Aust J Grape Wine Res	Aust J Grape Wine Res	1322-7130	
31693	Clinical & developmental immunology	101183692	Clin Dev Immunol	Clin Dev Immunol	1740-2522	1740-2530
33380	QSAR & combinatorial science	101183700	QSAR Comb Sci	QSAR Comb Sci	1611-020X	1611-0218
31770	Materials research bulletin	101183746	Mater Res Bull	Mater Res Bull	0025-5408	
31772	Journal of robotic systems	101183748	J Robot Syst	J Robot Syst	0741-2223	
37768	Analyses of social issues and public policy : ASAP	101183751	Anal Soc Issues Public Policy	Anal Soc Issues Public Policy	1529-7489	1530-2415
31769	The Journal of technology transfer	101183754	J Technol Transf	J Technol Transf	0892-9912	
30470	PLoS biology	101183755	PLoS Biol	PLoS Biol	1544-9173	1545-7885
30429	Chemical immunology and allergy	101183835	Chem Immunol Allergy	Chem Immunol Allergy	1660-2242	1662-2898
32737	North American actuarial journal : NAAJ	101184055	N Am Actuar J	N Am Actuar J	1092-0277	
36679	Clinical proteomics	101184586	Clin Proteomics	Clin Proteomics	1542-6416	1559-0275
37221	Bulletin de l'Academie de medecine	101184758	Bull Acad Med	Bull Acad Med		
42671	European journal of inflammation	101184773	Eur J Inflamm	Eur J Inflamm	1721-727X	
36786	International orthodontics	101184882	Int Orthod	Int Orthod	1761-7227	1879-680X
31855	Journal of the Society of Christian Ethics	101184933	J Soc Christ Ethics	J Soc Christ Ethics	1540-7942	
30451	Agricultural sciences in China	101184951	Agric Sci China	Agric Sci China	1671-2927	
33342	Le journal des medecines cuneiformes	101185239	J Med Cuneif	J Med Cuneif	1761-0583	
40309	Social theory & health : STH	101185241	Soc Theory Health	Soc Theory Health	1477-8211	1477-822X
35529	Veterinary and comparative oncology	101185242	Vet Comp Oncol	Vet Comp Oncol	1476-5810	1476-5829
44747	Clinical governance	101185246	Clin Gov	Clin Gov	1477-7274	1758-6038
32561	Research in human development	101185265	Res Hum Dev	Res Hum Dev	1542-7609	1542-7617
33007	Worldviews on evidence-based nursing	101185267	Worldviews Evid Based Nurs	Worldviews Evid Based Nurs	1545-102X	1741-6787
